Provincia,Canton,Parroquia,Femenino,Masculino,Textbox17,Textbox6,Textbox7,Textbox18
"CARCHI,MONTUFAR,CHITAN DE NAVARRETE,0,0,0,""331,031"",""316,925"",""647,956"""
"CARCHI,MONTUFAR,CRISTOBAL COLON,29,25,54,""331,031"",""316,925"",""647,956"""
"CARCHI,MONTUFAR,FERNANDEZ SALVADOR,0,0,0,""331,031"",""316,925"",""647,956"""
"CARCHI,MONTUFAR,GONZALEZ SUAREZ,548,483,""1,031"",""331,031"",""316,925"",""647,956"""
"CARCHI,MONTUFAR,LA PAZ,57,28,85,""331,031"",""316,925"",""647,956"""
"CARCHI,MONTUFAR,PIARTAL,2,5,7,""331,031"",""316,925"",""647,956"""
"CARCHI,MONTUFAR,SAN JOSE,228,164,392,""331,031"",""316,925"",""647,956"""
"CARCHI,SAN PEDRO DE HUACA,HUACA,162,146,308,""331,031"",""316,925"",""647,956"""
"CARCHI,SAN PEDRO DE HUACA,MARISCAL SUCRE,25,19,44,""331,031"",""316,925"",""647,956"""
"CARCHI,TULCAN,EL CARMELO (EL PUN),25,23,48,""331,031"",""316,925"",""647,956"""
"CARCHI,TULCAN,EL CHICAL,30,32,62,""331,031"",""316,925"",""647,956"""
"CARCHI,TULCAN,GONZALEZ SUAREZ,""1,329"",780,""2,109"",""331,031"",""316,925"",""647,956"""
"CARCHI,TULCAN,JULIO ANDRADE (OREJUELA),135,129,264,""331,031"",""316,925"",""647,956"""
"CARCHI,TULCAN,MALDONADO,0,0,0,""331,031"",""316,925"",""647,956"""
"CARCHI,TULCAN,PIOTER,0,0,0,""331,031"",""316,925"",""647,956"""
"CARCHI,TULCAN,SANTA MARTHA DE CUBA,20,18,38,""331,031"",""316,925"",""647,956"""
"CARCHI,TULCAN,TOBAR DONOSO (LA BOCANA DE CAMUMBI),0,0,0,""331,031"",""316,925"",""647,956"""
"CARCHI,TULCAN,TUFIÑO,23,33,56,""331,031"",""316,925"",""647,956"""
"CARCHI,TULCAN,TULCAN,237,824,""1,061"",""331,031"",""316,925"",""647,956"""
"CARCHI,TULCAN,URBINA (TAYA),0,0,0,""331,031"",""316,925"",""647,956"""
"CHIMBORAZO,ALAUSI,ACHUPALLAS,51,58,109,""331,031"",""316,925"",""647,956"""
"CHIMBORAZO,ALAUSI,ALAUSI,351,403,754,""331,031"",""316,925"",""647,956"""
"CHIMBORAZO,ALAUSI,GUASUNTOS,0,0,0,""331,031"",""316,925"",""647,956"""
"CHIMBORAZO,ALAUSI,HUIGRA,27,42,69,""331,031"",""316,925"",""647,956"""
"CHIMBORAZO,ALAUSI,MULTITUD,0,0,0,""331,031"",""316,925"",""647,956"""
"CHIMBORAZO,ALAUSI,PISTISHI (NARIZ DEL DIABLO),0,0,0,""331,031"",""316,925"",""647,956"""
"CHIMBORAZO,ALAUSI,PUMALLACTA,0,0,0,""331,031"",""316,925"",""647,956"""
"CHIMBORAZO,ALAUSI,SEVILLA,0,0,0,""331,031"",""316,925"",""647,956"""
"CHIMBORAZO,ALAUSI,SIBAMBE,18,23,41,""331,031"",""316,925"",""647,956"""
"CHIMBORAZO,ALAUSI,TIXAN,51,141,192,""331,031"",""316,925"",""647,956"""
"CHIMBORAZO,CHAMBO,CHAMBO,70,73,143,""331,031"",""316,925"",""647,956"""
"CHIMBORAZO,CHUNCHI,CAPZOL,0,0,0,""331,031"",""316,925"",""647,956"""
